robo,data,ativo,lado,resultado,resultado_pct,hora,estrategia,lote,resultado_bruto,custos
alaska-&-square,2018-09-06,WIN,VENDA,-920.00,0,15:32:40,Reversao,16,-920.00,0
alaska-&-square,2018-09-10,WIN,VENDA,80.00,0,14:35:40,Reversao,4,80.00,0
alaska-&-square,2018-09-10,WIN,VENDA,80.00,0,16:29:40,Reversao,4,80.00,0
alaska-&-square,2018-09-11,WIN,VENDA,264.00,0,13:54:40,Reversao,16,264.00,0
alaska-&-square,2018-09-12,WIN,VENDA,80.00,0,16:18:40,Reversao,4,80.00,0
alaska-&-square,2018-09-14,WIN,VENDA,80.00,0,11:14:40,Reversao,4,80.00,0
alaska-&-square,2018-09-14,WIN,VENDA,80.00,0,13:00:40,Reversao,4,80.00,0
alaska-&-square,2018-09-14,WIN,VENDA,80.00,0,16:23:40,Reversao,4,80.00,0
alaska-&-square,2018-09-17,WIN,VENDA,264.00,0,11:33:40,Reversao,16,264.00,0
alaska-&-square,2018-09-18,WIN,VENDA,80.00,0,11:03:40,Reversao,4,80.00,0
alaska-&-square,2018-09-18,WIN,VENDA,264.00,0,14:30:40,Reversao,16,264.00,0
alaska-&-square,2018-09-19,WIN,VENDA,80.00,0,14:11:40,Reversao,4,80.00,0
alaska-&-square,2018-09-20,WIN,VENDA,80.00,0,10:38:40,Reversao,4,80.00,0
alaska-&-square,2018-09-20,WIN,VENDA,264.00,0,14:33:40,Reversao,16,264.00,0
alaska-&-square,2018-09-20,WIN,VENDA,264.00,0,16:03:40,Reversao,16,264.00,0
alaska-&-square,2018-09-21,WIN,VENDA,80.00,0,10:08:40,Reversao,4,80.00,0
alaska-&-square,2018-09-21,WIN,VENDA,264.00,0,11:44:40,Reversao,16,264.00,0
alaska-&-square,2018-09-21,WIN,VENDA,80.00,0,13:24:20,Reversao,4,80.00,0
alaska-&-square,2018-09-24,WIN,VENDA,-920.00,0,10:51:20,Reversao,16,-920.00,0
alaska-&-square,2018-09-24,WIN,VENDA,80.00,0,11:13:40,Reversao,4,80.00,0
alaska-&-square,2018-09-24,WIN,VENDA,264.00,0,14:35:40,Reversao,16,264.00,0
alaska-&-square,2018-09-25,WIN,VENDA,80.00,0,13:05:40,Reversao,4,80.00,0
alaska-&-square,2018-09-25,WIN,VENDA,-376.00,0,16:14:40,Reversao,16,-376.00,0
alaska-&-square,2018-09-26,WIN,VENDA,80.00,0,12:28:40,Reversao,4,80.00,0
alaska-&-square,2018-09-26,WIN,VENDA,80.00,0,14:28:40,Reversao,4,80.00,0
alaska-&-square,2018-09-26,WIN,VENDA,80.00,0,15:47:40,Reversao,4,80.00,0
alaska-&-square,2018-09-28,WIN,VENDA,80.00,0,11:07:40,Reversao,4,80.00,0
alaska-&-square,2018-09-28,WIN,VENDA,80.00,0,12:08:40,Reversao,4,80.00,0
alaska-&-square,2018-09-28,WIN,VENDA,264.00,0,16:30:20,Reversao,16,264.00,0
alaska-&-square,2018-10-01,WIN,VENDA,80.00,0,15:17:40,Reversao,4,80.00,0
alaska-&-square,2018-10-01,WIN,VENDA,80.00,0,16:16:40,Reversao,4,80.00,0
alaska-&-square,2018-10-02,WIN,VENDA,80.00,0,12:37:40,Reversao,4,80.00,0
alaska-&-square,2018-10-02,WIN,VENDA,264.00,0,16:15:40,Reversao,16,264.00,0
alaska-&-square,2018-10-03,WIN,VENDA,80.00,0,10:24:40,Reversao,4,80.00,0
alaska-&-square,2018-10-03,WIN,VENDA,264.00,0,13:11:40,Reversao,16,264.00,0
alaska-&-square,2018-10-03,WIN,VENDA,80.00,0,15:11:40,Reversao,4,80.00,0
alaska-&-square,2018-10-04,WIN,VENDA,264.00,0,10:04:40,Reversao,16,264.00,0
alaska-&-square,2018-10-04,WIN,VENDA,-920.00,0,16:01:40,Reversao,16,-920.00,0
alaska-&-square,2018-10-05,WIN,VENDA,-920.00,0,14:24:20,Reversao,16,-920.00,0
alaska-&-square,2018-10-05,WIN,VENDA,264.00,0,15:37:40,Reversao,16,264.00,0
alaska-&-square,2018-10-08,WIN,VENDA,264.00,0,10:04:20,Reversao,16,264.00,0
alaska-&-square,2018-10-09,WIN,VENDA,80.00,0,10:03:40,Reversao,4,80.00,0
alaska-&-square,2018-10-09,WIN,VENDA,80.00,0,13:42:40,Reversao,4,80.00,0
alaska-&-square,2018-10-09,WIN,VENDA,80.00,0,16:57:40,Reversao,4,80.00,0
alaska-&-square,2018-10-10,WIN,VENDA,80.00,0,14:57:40,Reversao,4,80.00,0
alaska-&-square,2018-10-10,WIN,VENDA,80.00,0,16:10:40,Reversao,4,80.00,0
alaska-&-square,2018-10-11,WIN,VENDA,80.00,0,10:18:40,Reversao,4,80.00,0
alaska-&-square,2018-10-11,WIN,VENDA,264.00,0,14:04:40,Reversao,16,264.00,0
alaska-&-square,2018-10-15,WIN,VENDA,80.00,0,10:04:40,Reversao,4,80.00,0
alaska-&-square,2018-10-15,WIN,VENDA,80.00,0,15:30:40,Reversao,4,80.00,0
alaska-&-square,2018-10-16,WIN,VENDA,-920.00,0,15:58:40,Reversao,16,-920.00,0
alaska-&-square,2018-10-17,WIN,VENDA,-920.00,0,11:46:20,Reversao,16,-920.00,0
alaska-&-square,2018-10-17,WIN,VENDA,80.00,0,13:35:40,Reversao,4,80.00,0
alaska-&-square,2018-10-17,WIN,VENDA,80.00,0,14:05:20,Reversao,4,80.00,0
alaska-&-square,2018-10-18,WIN,VENDA,80.00,0,12:09:40,Reversao,4,80.00,0
alaska-&-square,2018-10-18,WIN,VENDA,80.00,0,14:18:40,Reversao,4,80.00,0
alaska-&-square,2018-10-18,WIN,VENDA,80.00,0,16:02:40,Reversao,4,80.00,0
alaska-&-square,2018-10-19,WIN,VENDA,80.00,0,10:30:40,Reversao,4,80.00,0
alaska-&-square,2018-10-19,WIN,VENDA,80.00,0,15:06:40,Reversao,4,80.00,0
alaska-&-square,2018-10-22,WIN,VENDA,264.00,0,11:08:40,Reversao,16,264.00,0
alaska-&-square,2018-10-22,WIN,VENDA,264.00,0,12:13:40,Reversao,16,264.00,0
alaska-&-square,2018-10-23,WIN,VENDA,80.00,0,11:02:40,Reversao,4,80.00,0
alaska-&-square,2018-10-23,WIN,VENDA,264.00,0,16:12:40,Reversao,16,264.00,0
alaska-&-square,2018-10-24,WIN,VENDA,80.00,0,16:03:40,Reversao,4,80.00,0
alaska-&-square,2018-10-25,WIN,VENDA,264.00,0,10:06:40,Reversao,16,264.00,0
alaska-&-square,2018-10-25,WIN,VENDA,80.00,0,12:14:40,Reversao,4,80.00,0
alaska-&-square,2018-10-25,WIN,VENDA,264.00,0,15:23:40,Reversao,16,264.00,0
alaska-&-square,2018-10-26,WIN,VENDA,80.00,0,10:20:20,Reversao,4,80.00,0
alaska-&-square,2018-10-26,WIN,VENDA,80.00,0,16:07:20,Reversao,4,80.00,0
alaska-&-square,2018-10-29,WIN,VENDA,80.00,0,12:03:40,Reversao,4,80.00,0
alaska-&-square,2018-10-29,WIN,VENDA,80.00,0,15:08:40,Reversao,4,80.00,0
alaska-&-square,2018-10-30,WIN,VENDA,-920.00,0,10:04:40,Reversao,16,-920.00,0
alaska-&-square,2018-10-30,WIN,VENDA,264.00,0,10:06:40,Reversao,16,264.00,0
alaska-&-square,2018-10-30,WIN,VENDA,264.00,0,11:02:40,Reversao,16,264.00,0
alaska-&-square,2018-10-30,WIN,VENDA,80.00,0,14:00:40,Reversao,4,80.00,0
alaska-&-square,2018-10-30,WIN,VENDA,264.00,0,16:02:40,Reversao,16,264.00,0
alaska-&-square,2018-11-01,WIN,VENDA,-920.00,0,13:15:40,Reversao,16,-920.00,0
alaska-&-square,2018-11-01,WIN,VENDA,80.00,0,14:02:40,Reversao,4,80.00,0
alaska-&-square,2018-11-05,WIN,VENDA,80.00,0,10:30:40,Reversao,4,80.00,0
alaska-&-square,2018-11-05,WIN,VENDA,80.00,0,11:03:40,Reversao,4,80.00,0
alaska-&-square,2018-11-05,WIN,VENDA,-920.00,0,13:10:40,Reversao,16,-920.00,0
alaska-&-square,2018-11-05,WIN,VENDA,80.00,0,14:25:40,Reversao,4,80.00,0
alaska-&-square,2018-11-06,WIN,VENDA,264.00,0,13:32:40,Reversao,16,264.00,0
alaska-&-square,2018-11-07,WIN,VENDA,80.00,0,15:20:20,Reversao,4,80.00,0
alaska-&-square,2018-11-08,WIN,VENDA,80.00,0,10:46:40,Reversao,4,80.00,0
alaska-&-square,2018-11-08,WIN,VENDA,80.00,0,13:06:40,Reversao,4,80.00,0
alaska-&-square,2018-11-09,WIN,VENDA,80.00,0,16:15:40,Reversao,4,80.00,0
alaska-&-square,2018-11-12,WIN,VENDA,80.00,0,10:06:40,Reversao,4,80.00,0
alaska-&-square,2018-11-12,WIN,VENDA,80.00,0,11:08:40,Reversao,4,80.00,0
alaska-&-square,2018-11-12,WIN,VENDA,264.00,0,16:46:40,Reversao,16,264.00,0
alaska-&-square,2018-11-13,WIN,VENDA,264.00,0,13:01:40,Reversao,16,264.00,0
alaska-&-square,2018-11-13,WIN,VENDA,264.00,0,15:42:40,Reversao,16,264.00,0
alaska-&-square,2018-11-14,WIN,VENDA,264.00,0,12:13:20,Reversao,16,264.00,0
alaska-&-square,2018-11-14,WIN,VENDA,264.00,0,15:04:40,Reversao,16,264.00,0
alaska-&-square,2018-11-14,WIN,VENDA,264.00,0,16:28:20,Reversao,16,264.00,0
alaska-&-square,2018-11-16,WIN,VENDA,80.00,0,12:02:40,Reversao,4,80.00,0
alaska-&-square,2018-11-16,WIN,VENDA,-920.00,0,13:07:40,Reversao,16,-920.00,0
alaska-&-square,2018-11-16,WIN,VENDA,80.00,0,16:26:40,Reversao,4,80.00,0
alaska-&-square,2018-11-19,WIN,VENDA,-920.00,0,13:07:40,Reversao,16,-920.00,0
alaska-&-square,2018-11-19,WIN,VENDA,264.00,0,14:15:40,Reversao,16,264.00,0
alaska-&-square,2018-11-21,WIN,VENDA,80.00,0,11:06:40,Reversao,4,80.00,0
alaska-&-square,2018-11-21,WIN,VENDA,264.00,0,13:50:40,Reversao,16,264.00,0
alaska-&-square,2018-11-21,WIN,VENDA,264.00,0,15:31:40,Reversao,16,264.00,0
alaska-&-square,2018-11-22,WIN,VENDA,80.00,0,14:20:40,Reversao,4,80.00,0
alaska-&-square,2018-11-26,WIN,VENDA,80.00,0,11:39:40,Reversao,4,80.00,0
alaska-&-square,2018-11-26,WIN,VENDA,80.00,0,13:06:40,Reversao,4,80.00,0
alaska-&-square,2018-11-27,WIN,VENDA,80.00,0,10:04:40,Reversao,4,80.00,0
alaska-&-square,2018-11-27,WIN,VENDA,264.00,0,11:05:20,Reversao,16,264.00,0
alaska-&-square,2018-11-27,WIN,VENDA,80.00,0,15:25:40,Reversao,4,80.00,0
alaska-&-square,2018-11-28,WIN,VENDA,264.00,0,10:07:20,Reversao,16,264.00,0
alaska-&-square,2018-11-28,WIN,VENDA,80.00,0,12:38:40,Reversao,4,80.00,0
alaska-&-square,2018-11-28,WIN,VENDA,-920.00,0,16:02:40,Reversao,16,-920.00,0
alaska-&-square,2018-11-29,WIN,VENDA,80.00,0,12:47:40,Reversao,4,80.00,0
alaska-&-square,2018-11-29,WIN,VENDA,80.00,0,15:46:40,Reversao,4,80.00,0
alaska-&-square,2018-11-30,WIN,VENDA,80.00,0,10:02:40,Reversao,4,80.00,0
alaska-&-square,2018-11-30,WIN,VENDA,80.00,0,12:18:40,Reversao,4,80.00,0
alaska-&-square,2018-12-03,WIN,VENDA,80.00,0,10:10:40,Reversao,4,80.00,0
alaska-&-square,2018-12-03,WIN,VENDA,80.00,0,12:13:40,Reversao,4,80.00,0
alaska-&-square,2018-12-03,WIN,VENDA,80.00,0,16:31:40,Reversao,4,80.00,0
alaska-&-square,2018-12-04,WIN,VENDA,80.00,0,12:17:40,Reversao,4,80.00,0
alaska-&-square,2018-12-04,WIN,VENDA,80.00,0,14:48:40,Reversao,4,80.00,0
alaska-&-square,2018-12-05,WIN,VENDA,264.00,0,10:32:40,Reversao,16,264.00,0
alaska-&-square,2018-12-06,WIN,VENDA,80.00,0,11:47:40,Reversao,4,80.00,0
alaska-&-square,2018-12-07,WIN,VENDA,80.00,0,13:09:40,Reversao,4,80.00,0
alaska-&-square,2018-12-10,WIN,VENDA,80.00,0,11:09:40,Reversao,4,80.00,0
alaska-&-square,2018-12-11,WIN,VENDA,80.00,0,10:25:40,Reversao,4,80.00,0
alaska-&-square,2018-12-11,WIN,VENDA,80.00,0,12:30:40,Reversao,4,80.00,0
alaska-&-square,2018-12-12,WIN,VENDA,80.00,0,11:09:20,Reversao,4,80.00,0
alaska-&-square,2018-12-12,WIN,VENDA,264.00,0,14:55:40,Reversao,16,264.00,0
alaska-&-square,2018-12-13,WIN,VENDA,-920.00,0,12:59:40,Reversao,16,-920.00,0
alaska-&-square,2018-12-14,WIN,VENDA,264.00,0,14:53:20,Reversao,16,264.00,0
alaska-&-square,2018-12-14,WIN,VENDA,80.00,0,16:25:40,Reversao,4,80.00,0
alaska-&-square,2018-12-17,WIN,VENDA,80.00,0,15:36:40,Reversao,4,80.00,0
alaska-&-square,2018-12-18,WIN,VENDA,-920.00,0,10:13:40,Reversao,16,-920.00,0
alaska-&-square,2018-12-18,WIN,VENDA,264.00,0,13:20:40,Reversao,16,264.00,0
alaska-&-square,2018-12-19,WIN,VENDA,264.00,0,10:44:40,Reversao,16,264.00,0
alaska-&-square,2018-12-19,WIN,VENDA,-920.00,0,14:32:40,Reversao,16,-920.00,0
alaska-&-square,2018-12-19,WIN,VENDA,80.00,0,15:28:40,Reversao,4,80.00,0
alaska-&-square,2018-12-20,WIN,VENDA,80.00,0,11:06:40,Reversao,4,80.00,0
alaska-&-square,2018-12-20,WIN,VENDA,80.00,0,14:20:40,Reversao,4,80.00,0
alaska-&-square,2018-12-21,WIN,VENDA,80.00,0,14:07:40,Reversao,4,80.00,0
alaska-&-square,2018-12-26,WIN,VENDA,264.00,0,13:06:40,Reversao,16,264.00,0
alaska-&-square,2018-12-26,WIN,VENDA,-920.00,0,16:14:40,Reversao,16,-920.00,0
alaska-&-square,2018-12-27,WIN,VENDA,264.00,0,11:44:40,Reversao,16,264.00,0
alaska-&-square,2018-12-27,WIN,VENDA,264.00,0,13:08:40,Reversao,16,264.00,0
alaska-&-square,2018-12-27,WIN,VENDA,80.00,0,15:23:40,Reversao,4,80.00,0
alaska-&-square,2018-12-28,WIN,VENDA,264.00,0,13:04:40,Reversao,16,264.00,0
alaska-&-square,2019-01-02,WIN,VENDA,80.00,0,15:12:40,Reversao,4,80.00,0
alaska-&-square,2019-01-03,WIN,VENDA,80.00,0,12:12:40,Reversao,4,80.00,0
alaska-&-square,2019-01-03,WIN,VENDA,80.00,0,15:33:40,Reversao,4,80.00,0
alaska-&-square,2019-01-04,WIN,VENDA,264.00,0,12:03:20,Reversao,16,264.00,0
alaska-&-square,2019-01-04,WIN,VENDA,-920.00,0,13:20:40,Reversao,16,-920.00,0
alaska-&-square,2019-01-04,WIN,VENDA,264.00,0,14:00:40,Reversao,16,264.00,0
alaska-&-square,2019-01-07,WIN,VENDA,80.00,0,15:03:20,Reversao,4,80.00,0
alaska-&-square,2019-01-08,WIN,VENDA,80.00,0,13:21:40,Reversao,4,80.00,0
alaska-&-square,2019-01-09,WIN,VENDA,80.00,0,10:10:40,Reversao,4,80.00,0
alaska-&-square,2019-01-09,WIN,VENDA,264.00,0,13:45:40,Reversao,16,264.00,0
alaska-&-square,2019-01-09,WIN,VENDA,-312.00,0,15:39:40,Reversao,16,-312.00,0
alaska-&-square,2019-01-10,WIN,VENDA,80.00,0,15:05:40,Reversao,4,80.00,0
alaska-&-square,2019-01-11,WIN,VENDA,80.00,0,12:22:20,Reversao,4,80.00,0
alaska-&-square,2019-01-14,WIN,VENDA,-920.00,0,14:13:20,Reversao,16,-920.00,0
alaska-&-square,2019-01-15,WIN,VENDA,264.00,0,13:13:40,Reversao,16,264.00,0
alaska-&-square,2019-01-16,WIN,VENDA,80.00,0,13:35:40,Reversao,4,80.00,0
alaska-&-square,2019-01-17,WIN,VENDA,80.00,0,10:28:40,Reversao,4,80.00,0
alaska-&-square,2019-01-18,WIN,VENDA,264.00,0,11:15:40,Reversao,16,264.00,0
alaska-&-square,2019-01-22,WIN,VENDA,80.00,0,11:34:40,Reversao,4,80.00,0
alaska-&-square,2019-01-22,WIN,VENDA,80.00,0,13:03:40,Reversao,4,80.00,0
alaska-&-square,2019-01-22,WIN,VENDA,80.00,0,16:10:40,Reversao,4,80.00,0
alaska-&-square,2019-01-23,WIN,VENDA,264.00,0,13:20:20,Reversao,16,264.00,0
alaska-&-square,2019-01-24,WIN,VENDA,264.00,0,11:34:40,Reversao,16,264.00,0
alaska-&-square,2019-01-24,WIN,VENDA,264.00,0,14:11:40,Reversao,16,264.00,0
alaska-&-square,2019-01-28,WIN,VENDA,80.00,0,11:13:40,Reversao,4,80.00,0
alaska-&-square,2019-01-28,WIN,VENDA,80.00,0,14:59:40,Reversao,4,80.00,0
alaska-&-square,2019-01-29,WIN,VENDA,80.00,0,12:32:40,Reversao,4,80.00,0
alaska-&-square,2019-01-30,WIN,VENDA,80.00,0,15:06:40,Reversao,4,80.00,0
alaska-&-square,2019-01-31,WIN,VENDA,80.00,0,14:10:20,Reversao,4,80.00,0
alaska-&-square,2019-02-01,WIN,VENDA,-920.00,0,11:10:40,Reversao,16,-920.00,0
alaska-&-square,2019-02-01,WIN,VENDA,80.00,0,12:21:40,Reversao,4,80.00,0
alaska-&-square,2019-02-01,WIN,VENDA,80.00,0,14:19:40,Reversao,4,80.00,0
alaska-&-square,2019-02-04,WIN,VENDA,264.00,0,12:31:40,Reversao,16,264.00,0
alaska-&-square,2019-02-04,WIN,VENDA,-280.00,0,16:41:40,Reversao,16,-280.00,0
alaska-&-square,2019-02-05,WIN,VENDA,264.00,0,11:05:40,Reversao,16,264.00,0
alaska-&-square,2019-02-06,WIN,VENDA,264.00,0,14:12:40,Reversao,16,264.00,0
alaska-&-square,2019-02-06,WIN,VENDA,80.00,0,16:07:40,Reversao,4,80.00,0
alaska-&-square,2019-02-07,WIN,VENDA,80.00,0,11:09:40,Reversao,4,80.00,0
alaska-&-square,2019-02-07,WIN,VENDA,80.00,0,13:06:40,Reversao,4,80.00,0
alaska-&-square,2019-02-08,WIN,VENDA,80.00,0,12:41:40,Reversao,4,80.00,0
alaska-&-square,2019-02-08,WIN,VENDA,-920.00,0,16:18:40,Reversao,16,-920.00,0
alaska-&-square,2019-02-11,WIN,VENDA,80.00,0,10:00:40,Reversao,4,80.00,0
alaska-&-square,2019-02-11,WIN,VENDA,80.00,0,12:19:40,Reversao,4,80.00,0
alaska-&-square,2019-02-11,WIN,VENDA,80.00,0,14:08:40,Reversao,4,80.00,0
alaska-&-square,2019-02-11,WIN,VENDA,80.00,0,15:10:40,Reversao,4,80.00,0
alaska-&-square,2019-02-11,WIN,VENDA,264.00,0,16:35:40,Reversao,16,264.00,0
alaska-&-square,2019-02-12,WIN,VENDA,80.00,0,11:24:40,Reversao,4,80.00,0
alaska-&-square,2019-02-12,WIN,VENDA,80.00,0,13:11:40,Reversao,4,80.00,0
alaska-&-square,2019-02-13,WIN,VENDA,264.00,0,10:03:40,Reversao,16,264.00,0
alaska-&-square,2019-02-13,WIN,VENDA,264.00,0,13:20:40,Reversao,16,264.00,0
alaska-&-square,2019-02-13,WIN,VENDA,80.00,0,16:49:40,Reversao,4,80.00,0
alaska-&-square,2019-02-14,WIN,VENDA,80.00,0,14:21:40,Reversao,4,80.00,0
alaska-&-square,2019-02-14,WIN,VENDA,80.00,0,16:40:40,Reversao,4,80.00,0
alaska-&-square,2019-02-15,WIN,VENDA,80.00,0,10:03:40,Reversao,4,80.00,0
alaska-&-square,2019-02-15,WIN,VENDA,80.00,0,11:05:40,Reversao,4,80.00,0
alaska-&-square,2019-02-15,WIN,VENDA,-920.00,0,14:15:40,Reversao,16,-920.00,0
alaska-&-square,2019-02-18,WIN,VENDA,80.00,0,16:28:40,Reversao,4,80.00,0
alaska-&-square,2019-02-19,WIN,VENDA,264.00,0,14:07:20,Reversao,16,264.00,0
alaska-&-square,2019-02-20,WIN,VENDA,80.00,0,11:10:40,Reversao,4,80.00,0
alaska-&-square,2019-02-20,WIN,VENDA,80.00,0,13:45:40,Reversao,4,80.00,0
alaska-&-square,2019-02-20,WIN,VENDA,-920.00,0,16:02:40,Reversao,16,-920.00,0
alaska-&-square,2019-02-20,WIN,VENDA,264.00,0,16:11:40,Reversao,16,264.00,0
alaska-&-square,2019-02-21,WIN,VENDA,80.00,0,13:42:40,Reversao,4,80.00,0
alaska-&-square,2019-02-22,WIN,VENDA,264.00,0,10:20:40,Reversao,16,264.00,0
alaska-&-square,2019-02-22,WIN,VENDA,264.00,0,12:07:40,Reversao,16,264.00,0
alaska-&-square,2019-02-25,WIN,VENDA,80.00,0,13:13:40,Reversao,4,80.00,0
alaska-&-square,2019-02-26,WIN,VENDA,80.00,0,14:39:40,Reversao,4,80.00,0
alaska-&-square,2019-02-27,WIN,VENDA,80.00,0,10:24:40,Reversao,4,80.00,0
alaska-&-square,2019-02-28,WIN,VENDA,80.00,0,10:11:40,Reversao,4,80.00,0
alaska-&-square,2019-02-28,WIN,VENDA,264.00,0,15:48:40,Reversao,16,264.00,0
alaska-&-square,2019-03-01,WIN,VENDA,264.00,0,12:20:40,Reversao,16,264.00,0
alaska-&-square,2019-03-01,WIN,VENDA,80.00,0,13:11:40,Reversao,4,80.00,0
alaska-&-square,2019-03-07,WIN,VENDA,80.00,0,10:15:40,Reversao,4,80.00,0
alaska-&-square,2019-03-07,WIN,VENDA,80.00,0,11:35:40,Reversao,4,80.00,0
alaska-&-square,2019-03-07,WIN,VENDA,264.00,0,13:52:40,Reversao,16,264.00,0
alaska-&-square,2019-03-12,WIN,VENDA,80.00,0,10:03:40,Reversao,4,80.00,0
alaska-&-square,2019-03-12,WIN,VENDA,80.00,0,12:03:40,Reversao,4,80.00,0
alaska-&-square,2019-03-12,WIN,VENDA,-920.00,0,16:16:40,Reversao,16,-920.00,0
alaska-&-square,2019-03-13,WIN,VENDA,-920.00,0,11:16:40,Reversao,16,-920.00,0
alaska-&-square,2019-03-13,WIN,VENDA,264.00,0,13:26:40,Reversao,16,264.00,0
alaska-&-square,2019-03-14,WIN,VENDA,264.00,0,10:00:40,Reversao,16,264.00,0
alaska-&-square,2019-03-14,WIN,VENDA,264.00,0,13:15:40,Reversao,16,264.00,0
alaska-&-square,2019-03-15,WIN,VENDA,264.00,0,11:08:40,Reversao,16,264.00,0
alaska-&-square,2019-03-15,WIN,VENDA,264.00,0,15:08:40,Reversao,16,264.00,0
alaska-&-square,2022-03-14,WIN,VENDA,80.00,0,10:18:00,Reversao,4,80.00,0
alaska-&-square,2021-03-01,WIN,VENDA,80.00,0,10:22:05,Reversao,4,80.00,0
alaska-&-square,2018-03-26,WIN,VENDA,264.00,0,10:28:40,Reversao,16,264.00,0
alaska-&-square,2019-03-19,WIN,VENDA,264.00,0,10:01:40,Reversao,16,264.00,0
alaska-&-square,2019-03-19,WIN,VENDA,264.00,0,14:47:20,Reversao,16,264.00,0
alaska-&-square,2019-03-19,WIN,VENDA,80.00,0,16:09:40,Reversao,4,80.00,0
alaska-&-square,2019-03-20,WIN,VENDA,80.00,0,12:42:40,Reversao,4,80.00,0
alaska-&-square,2019-03-20,WIN,VENDA,80.00,0,16:04:40,Reversao,4,80.00,0
alaska-&-square,2019-03-21,WIN,VENDA,264.00,0,10:42:40,Reversao,16,264.00,0
alaska-&-square,2019-03-22,WIN,VENDA,80.00,0,12:51:40,Reversao,4,80.00,0
alaska-&-square,2019-03-22,WIN,VENDA,80.00,0,16:07:40,Reversao,4,80.00,0
alaska-&-square,2018-03-12,WIN,VENDA,-920.00,0,10:30:40,Reversao,16,-920.00,0
alaska-&-square,2023-03-06,WIN,VENDA,264.00,0,11:04:00,Reversao,16,264.00,0
alaska-&-square,2022-03-21,WIN,VENDA,264.00,0,11:05:00,Reversao,16,264.00,0
alaska-&-square,2019-03-26,WIN,VENDA,80.00,0,11:04:40,Reversao,4,80.00,0
alaska-&-square,2019-03-26,WIN,VENDA,264.00,0,15:04:40,Reversao,16,264.00,0
alaska-&-square,2019-03-27,WIN,VENDA,80.00,0,10:06:40,Reversao,4,80.00,0
alaska-&-square,2019-03-27,WIN,VENDA,-920.00,0,14:08:40,Reversao,16,-920.00,0
alaska-&-square,2019-03-27,WIN,VENDA,80.00,0,15:00:40,Reversao,4,80.00,0
alaska-&-square,2019-03-28,WIN,VENDA,-920.00,0,10:01:40,Reversao,16,-920.00,0
alaska-&-square,2019-03-28,WIN,VENDA,264.00,0,12:02:40,Reversao,16,264.00,0
alaska-&-square,2019-03-28,WIN,VENDA,264.00,0,15:08:40,Reversao,16,264.00,0
alaska-&-square,2019-03-28,WIN,VENDA,264.00,0,16:52:40,Reversao,16,264.00,0
alaska-&-square,2019-03-29,WIN,VENDA,264.00,0,10:00:40,Reversao,16,264.00,0
alaska-&-square,2019-03-29,WIN,VENDA,264.00,0,11:36:40,Reversao,16,264.00,0
alaska-&-square,2019-03-29,WIN,VENDA,80.00,0,13:22:40,Reversao,4,80.00,0
alaska-&-square,2019-03-29,WIN,VENDA,80.00,0,14:10:40,Reversao,4,80.00,0
alaska-&-square,2019-04-01,WIN,VENDA,80.00,0,10:25:40,Reversao,4,80.00,0
alaska-&-square,2019-04-01,WIN,VENDA,264.00,0,12:15:40,Reversao,16,264.00,0
alaska-&-square,2019-04-01,WIN,VENDA,80.00,0,13:10:40,Reversao,4,80.00,0
alaska-&-square,2019-04-01,WIN,VENDA,-920.00,0,16:09:40,Reversao,16,-920.00,0
alaska-&-square,2018-04-10,WIN,VENDA,80.00,0,10:29:40,Reversao,4,80.00,0
alaska-&-square,2021-04-06,WIN,VENDA,80.00,0,10:30:04,Reversao,4,80.00,0
alaska-&-square,2019-04-03,WIN,VENDA,80.00,0,12:18:40,Reversao,4,80.00,0
alaska-&-square,2019-04-03,WIN,VENDA,264.00,0,13:55:40,Reversao,16,264.00,0
alaska-&-square,2019-04-04,WIN,VENDA,80.00,0,10:21:40,Reversao,4,80.00,0
alaska-&-square,2019-04-04,WIN,VENDA,264.00,0,13:19:40,Reversao,16,264.00,0
alaska-&-square,2019-04-04,WIN,VENDA,-920.00,0,14:07:20,Reversao,16,-920.00,0
alaska-&-square,2019-04-05,WIN,VENDA,264.00,0,10:03:40,Reversao,16,264.00,0
alaska-&-square,2019-04-05,WIN,VENDA,264.00,0,12:50:40,Reversao,16,264.00,0
alaska-&-square,2019-04-05,WIN,VENDA,80.00,0,15:56:40,Reversao,4,80.00,0
alaska-&-square,2019-04-08,WIN,VENDA,264.00,0,10:24:40,Reversao,16,264.00,0
alaska-&-square,2019-04-08,WIN,VENDA,80.00,0,15:42:40,Reversao,4,80.00,0
alaska-&-square,2019-04-10,WIN,VENDA,80.00,0,15:04:40,Reversao,4,80.00,0
alaska-&-square,2019-04-11,WIN,VENDA,264.00,0,10:12:40,Reversao,16,264.00,0
alaska-&-square,2019-04-11,WIN,VENDA,264.00,0,14:21:40,Reversao,16,264.00,0
alaska-&-square,2019-04-12,WIN,VENDA,264.00,0,11:02:40,Reversao,16,264.00,0
alaska-&-square,2019-04-12,WIN,VENDA,80.00,0,15:14:40,Reversao,4,80.00,0
alaska-&-square,2019-04-15,WIN,VENDA,80.00,0,10:13:40,Reversao,4,80.00,0
alaska-&-square,2019-04-15,WIN,VENDA,80.00,0,14:04:40,Reversao,4,80.00,0
alaska-&-square,2019-04-15,WIN,VENDA,80.00,0,16:18:40,Reversao,4,80.00,0
alaska-&-square,2018-04-03,WIN,VENDA,264.00,0,10:33:40,Reversao,16,264.00,0
